Pathway-id	Pathway-name	Reaction-id	EC	Protein-id	Protein-name	Gene-id	Gene-name
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9532	EC-2.3.1.86	G2Z-12635-MONOMER		G2Z-12635	Manes.S080800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9532	EC-2.3.1.86	G2Z-12607-MONOMER		G2Z-12607	Manes.S061800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9532	EC-2.3.1.86	G2Z-10687-MONOMER		G2Z-10687	Manes.13G015500
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9532	EC-2.3.1.86	G2Z-10369-MONOMER	3-oxo-dodecanoyl-[acyl-carrier protein] reductase	G2Z-10369	Manes.12G014900
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9532	EC-2.3.1.86	G2Z-8878-MONOMER		G2Z-8878	Manes.07G028700
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9532	EC-2.3.1.86	G2Z-8513-MONOMER	3-oxo-dodecanoyl-[acyl-carrier protein] reductase	G2Z-8513	Manes.06G025500
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9531	EC-2.3.1.179	G2Z-11553-MONOMER	3-oxo-dodecanoyl-[acyl-carrier protein] synthase	G2Z-11553	Manes.15G120000
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9660	EC-1.3.1.9	G2Z-11515-MONOMER		G2Z-11515	Manes.15G102700
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9660	EC-1.3.1.9	G2Z-9195-MONOMER	<i>trans</i>-&Delta;<SUP>2</SUP>-decenoyl-[acp]-reductase	G2Z-9195	Manes.08G046300
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9660	EC-1.3.1.9	G2Z-8894-MONOMER		G2Z-8894	Manes.07G033800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9528	EC-2.3.1.86	G2Z-12635-MONOMER		G2Z-12635	Manes.S080800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9528	EC-2.3.1.86	G2Z-12607-MONOMER		G2Z-12607	Manes.S061800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9528	EC-2.3.1.86	G2Z-10687-MONOMER		G2Z-10687	Manes.13G015500
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9528	EC-2.3.1.86	G2Z-10369-MONOMER	3-oxo-decanoyl-[acyl-carrier protein] reductase	G2Z-10369	Manes.12G014900
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9528	EC-2.3.1.86	G2Z-8878-MONOMER		G2Z-8878	Manes.07G028700
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9528	EC-2.3.1.86	G2Z-8513-MONOMER	3-oxo-decanoyl-[acyl-carrier protein] reductase	G2Z-8513	Manes.06G025500
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9527	EC-2.3.1.179	G2Z-11553-MONOMER	3-oxo-decanoyl-[acyl-carrier protein] synthase	G2Z-11553	Manes.15G120000
PWY-5971	palmitate biosynthesis II (bacteria and plants)	4.2.1.59-RXN	EC-2.3.1.86	G2Z-6614-MONOMER		G2Z-6614	Manes.01G139400
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9659	EC-1.3.1.9	G2Z-11515-MONOMER		G2Z-11515	Manes.15G102700
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9659	EC-1.3.1.9	G2Z-9195-MONOMER	<i>trans</i> oct-2-enoyl-[acp] reductase	G2Z-9195	Manes.08G046300
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9659	EC-1.3.1.9	G2Z-8894-MONOMER		G2Z-8894	Manes.07G033800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9524	EC-2.3.1.86	G2Z-12635-MONOMER		G2Z-12635	Manes.S080800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9524	EC-2.3.1.86	G2Z-12607-MONOMER		G2Z-12607	Manes.S061800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9524	EC-2.3.1.86	G2Z-10687-MONOMER		G2Z-10687	Manes.13G015500
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9524	EC-2.3.1.86	G2Z-10369-MONOMER	3-oxo-octanoyl-[acyl-carrier protein] reductase	G2Z-10369	Manes.12G014900
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9524	EC-2.3.1.86	G2Z-8878-MONOMER		G2Z-8878	Manes.07G028700
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9524	EC-2.3.1.86	G2Z-8513-MONOMER	3-oxo-octanoyl-[acyl-carrier protein] reductase	G2Z-8513	Manes.06G025500
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9523	EC-2.3.1.179	G2Z-11553-MONOMER	3-oxo-octanoyl-[acyl-carrier protein] synthase	G2Z-11553	Manes.15G120000
PWY-5971	palmitate biosynthesis II (bacteria and plants)	4.2.1.58-RXN	EC-2.3.1.86	G2Z-6614-MONOMER	(3<em>R</em>)-3-hydroxybutanoyl-[acyl-carrier-protein] hydratase	G2Z-6614	Manes.01G139400
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9514	EC-2.3.1.86	G2Z-12635-MONOMER		G2Z-12635	Manes.S080800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9514	EC-2.3.1.86	G2Z-12607-MONOMER		G2Z-12607	Manes.S061800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9514	EC-2.3.1.86	G2Z-10687-MONOMER		G2Z-10687	Manes.13G015500
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9514	EC-2.3.1.86	G2Z-10369-MONOMER	acetoacetyl-[acyl-carrier protein] reductase	G2Z-10369	Manes.12G014900
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9514	EC-2.3.1.86	G2Z-8878-MONOMER		G2Z-8878	Manes.07G028700
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9514	EC-2.3.1.86	G2Z-8513-MONOMER	acetoacetyl-[acyl-carrier protein] reductase	G2Z-8513	Manes.06G025500
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9516	EC-2.3.1.179	G2Z-11553-MONOMER	3-oxo-hexanoyl-[acyl-carrier protein] synthase	G2Z-11553	Manes.15G120000
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9518	EC-2.3.1.86	G2Z-12635-MONOMER		G2Z-12635	Manes.S080800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9518	EC-2.3.1.86	G2Z-12607-MONOMER		G2Z-12607	Manes.S061800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9518	EC-2.3.1.86	G2Z-10687-MONOMER		G2Z-10687	Manes.13G015500
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9518	EC-2.3.1.86	G2Z-10369-MONOMER	3-hydroxyhexanoyl-[acyl-carrier protein] reductase	G2Z-10369	Manes.12G014900
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9518	EC-2.3.1.86	G2Z-8878-MONOMER		G2Z-8878	Manes.07G028700
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9518	EC-2.3.1.86	G2Z-8513-MONOMER	3-hydroxyhexanoyl-[acyl-carrier protein] reductase	G2Z-8513	Manes.06G025500
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9520	EC-2.3.1.86	G2Z-6614-MONOMER		G2Z-6614	Manes.01G139400
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9658	EC-1.3.1.9	G2Z-11515-MONOMER		G2Z-11515	Manes.15G102700
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9658	EC-1.3.1.9	G2Z-9195-MONOMER	<i>trans</i> hex-2-enoyl-[acp]-reductase	G2Z-9195	Manes.08G046300
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9658	EC-1.3.1.9	G2Z-8894-MONOMER		G2Z-8894	Manes.07G033800
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9657	EC-1.3.1.9	G2Z-11515-MONOMER		G2Z-11515	Manes.15G102700
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9657	EC-1.3.1.9	G2Z-9195-MONOMER	crotonyl-[acp] reductase	G2Z-9195	Manes.08G046300
PWY-5971	palmitate biosynthesis II (bacteria and plants)	RXN-9657	EC-1.3.1.9	G2Z-8894-MONOMER		G2Z-8894	Manes.07G033800
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	THYMIDYLATESYN-RXN	EC-2.1.1.45	G2Z-7877-MONOMER	thymidylate synthase	G2Z-7877	Manes.04G073700
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	THYMIDYLATESYN-RXN	EC-2.1.1.45	G2Z-10198-MONOMER	thymidylate synthase	G2Z-10198	Manes.11G084400
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	THYMIDYLATESYN-RXN	EC-2.1.1.45	G2Z-12254-MONOMER	thymidylate synthase	G2Z-12254	Manes.18G020100
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	RXN0-723	EC-1.1.98.6	unknown	unknown	unknown	unknown
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	RXN0-724	EC-1.1.98.6	unknown	unknown	unknown	unknown
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DTDPKIN-RXN	EC-2.7.4.6	G2Z-11075-MONOMER		G2Z-11075	Manes.14G055000
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DTDPKIN-RXN	EC-2.7.4.6	G2Z-11032-MONOMER		G2Z-11032	Manes.14G034500
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DTDPKIN-RXN	EC-2.7.4.6	G2Z-8677-MONOMER		G2Z-8677	Manes.06G115500
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DTDPKIN-RXN	EC-2.7.4.6	G2Z-8154-MONOMER	dTDP kinase	G2Z-8154	Manes.05G056000
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DTDPKIN-RXN	EC-2.7.4.6	G2Z-8009-MONOMER		G2Z-8009	Manes.04G147100
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DTDPKIN-RXN	EC-2.7.4.6	G2Z-6884-MONOMER		G2Z-6884	Manes.02G009500
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DTDPKIN-RXN	EC-2.7.4.6	G2Z-6848-MONOMER		G2Z-6848	Manes.01G273800
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DTDPKIN-RXN	EC-2.7.4.6	G2Z-6431-MONOMER		G2Z-6431	Manes.01G048900
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DTMPKI-RXN	EC-2.7.4.12	G2Z-11307-MONOMER	dTMP kinase	G2Z-11307	Manes.14G169300
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DTMPKI-RXN	EC-2.7.4.12	G2Z-11311-MONOMER	dTMP kinase	G2Z-11311	Manes.14G170700
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DUTP-PYROP-RXN	EC-3.6.1.23	G2Z-8360-MONOMER	deoxyuridine triphosphatase	G2Z-8360	Manes.05G161000
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DUTP-PYROP-RXN	EC-3.6.1.23	G2Z-12273-MONOMER	deoxyuridine triphosphatase	G2Z-12273	Manes.18G027900
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DUTP-PYROP-RXN	EC-3.6.1.23	G2Z-11906-MONOMER		G2Z-11906	Manes.16G102800
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DUTP-PYROP-RXN	EC-3.6.1.23	G2Z-11410-MONOMER		G2Z-11410	Manes.15G048800
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DUTP-PYROP-RXN	EC-3.6.1.23	G2Z-7619-MONOMER		G2Z-7619	Manes.03G152700
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DUTP-PYROP-RXN	EC-3.6.1.23	G2Z-7384-MONOMER		G2Z-7384	Manes.03G033000
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	DCTP-DEAM-RXN	EC-3.5.4.13	unknown	unknown	unknown	unknown
PWY-116	coniferin metabolism	CONIFERIN-BETA-GLUCOSIDASE-RXN	EC-3.2.1.126	G2Z-7542-MONOMER	coniferin &beta;-glucosidase	G2Z-7542	Manes.03G114000
PWY-116	coniferin metabolism	CONIFERIN-BETA-GLUCOSIDASE-RXN	EC-3.2.1.126	G2Z-11717-MONOMER	coniferin &beta;-glucosidase	G2Z-11717	Manes.16G010500
PWY-116	coniferin metabolism	2.4.1.111-RXN	EC-2.4.1.111	G2Z-8262-MONOMER	coniferyl alcohol glucosyltransferase	G2Z-8262	Manes.05G116300
PWY-116	coniferin metabolism	2.4.1.111-RXN	EC-2.4.1.111	G2Z-8966-MONOMER	coniferyl alcohol glucosyltransferase	G2Z-8966	Manes.07G073100
PWY-116	coniferin metabolism	2.4.1.111-RXN	EC-2.4.1.111	G2Z-8967-MONOMER	coniferyl alcohol glucosyltransferase	G2Z-8967	Manes.07G073500
PWY-116	coniferin metabolism	2.4.1.111-RXN	EC-2.4.1.111	G2Z-8977-MONOMER	coniferyl alcohol glucosyltransferase	G2Z-8977	Manes.07G076300
PWY-116	coniferin metabolism	2.4.1.111-RXN	EC-2.4.1.111	G2Z-9818-MONOMER	coniferyl alcohol glucosyltransferase	G2Z-9818	Manes.10G034200
PWY-116	coniferin metabolism	2.4.1.111-RXN	EC-2.4.1.111	G2Z-9905-MONOMER	coniferyl alcohol glucosyltransferase	G2Z-9905	Manes.10G077000
PWY-116	coniferin metabolism	2.4.1.111-RXN	EC-2.4.1.111	G2Z-9908-MONOMER	coniferyl alcohol glucosyltransferase	G2Z-9908	Manes.10G077900
PWY-116	coniferin metabolism	2.4.1.111-RXN	EC-2.4.1.111	G2Z-9909-MONOMER	coniferyl alcohol glucosyltransferase	G2Z-9909	Manes.10G078000
PWY-116	coniferin metabolism	2.4.1.111-RXN	EC-2.4.1.111	G2Z-9910-MONOMER	coniferyl alcohol glucosyltransferase	G2Z-9910	Manes.10G078100
PWY-7238	sucrose biosynthesis II	GLUCOKIN-RXN	EC-2.7.1.1	unknown	unknown	unknown	unknown
PWY-7238	sucrose biosynthesis II	PHOSPHOGLUCMUT-RXN	EC-5.4.2.2	G2Z-12104-MONOMER	phosphoglucomutase	G2Z-12104	Manes.17G081000
PWY-7238	sucrose biosynthesis II	PHOSPHOGLUCMUT-RXN	EC-5.4.2.2	G2Z-12103-MONOMER	phosphoglucomutase	G2Z-12103	Manes.17G079900
PWY-7238	sucrose biosynthesis II	PHOSPHOGLUCMUT-RXN	EC-5.4.2.2	G2Z-11571-MONOMER	phosphoglucomutase	G2Z-11571	Manes.15G131800
PWY-7238	sucrose biosynthesis II	PHOSPHOGLUCMUT-RXN	EC-5.4.2.2	G2Z-11022-MONOMER	phosphoglucomutase	G2Z-11022	Manes.14G031100
PWY-7238	sucrose biosynthesis II	PHOSPHOGLUCMUT-RXN	EC-5.4.2.2	G2Z-9840-MONOMER	phosphoglucomutase	G2Z-9840	Manes.10G046600
PWY-7238	sucrose biosynthesis II	PHOSPHOGLUCMUT-RXN	EC-5.4.2.2	G2Z-8740-MONOMER	phosphoglucomutase	G2Z-8740	Manes.06G141300
PWY-7238	sucrose biosynthesis II	PGLUCISOM-RXN	EC-5.3.1.9	G2Z-7164-MONOMER	glucose-6-phosphate isomerase	G2Z-7164	Manes.02G146400
PWY-7238	sucrose biosynthesis II	PGLUCISOM-RXN	EC-5.3.1.9	G2Z-8359-MONOMER	glucose-6-phosphate isomerase	G2Z-8359	Manes.05G160800
PWY-7238	sucrose biosynthesis II	PGLUCISOM-RXN	EC-5.3.1.9	G2Z-12272-MONOMER	glucose-6-phosphate isomerase	G2Z-12272	Manes.18G027800
PWY-7238	sucrose biosynthesis II	PGLUCISOM-RXN	EC-5.3.1.9	G2Z-12333-MONOMER	glucose-6-phosphate isomerase	G2Z-12333	Manes.18G060600
PWY-7238	sucrose biosynthesis II	GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	G2Z-6586-MONOMER	UTP&mdash;glucose-1-phosphate uridylyltransferase	G2Z-6586	Manes.01G123000
PWY-7238	sucrose biosynthesis II	GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	G2Z-7020-MONOMER	UTP&mdash;glucose-1-phosphate uridylyltransferase	G2Z-7020	Manes.02G080600
PWY-7238	sucrose biosynthesis II	GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	G2Z-9401-MONOMER	UTP&mdash;glucose-1-phosphate uridylyltransferase	G2Z-9401	Manes.08G156000
PWY-7238	sucrose biosynthesis II	GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	G2Z-9777-MONOMER	UTP&mdash;glucose-1-phosphate uridylyltransferase	G2Z-9777	Manes.10G010100
PWY-7238	sucrose biosynthesis II	GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	G2Z-12378-MONOMER		G2Z-12378	Manes.18G083200
PWY-7238	sucrose biosynthesis II	GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	G2Z-12377-MONOMER		G2Z-12377	Manes.18G083100
PWY-7238	sucrose biosynthesis II	GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	G2Z-7203-MONOMER		G2Z-7203	Manes.02G169300
PWY-7238	sucrose biosynthesis II	RXN-14353	EC-2.4.1.1	unknown	unknown	unknown	unknown
PWY-7238	sucrose biosynthesis II	RXN-14354	EC-2.4.1.25	G2Z-9415-MONOMER	&beta;-maltose 4-&alpha;-glucanotransferase	G2Z-9415	Manes.08G162200
PWY-7238	sucrose biosynthesis II	SUCROSE-PHOSPHATASE-RXN	EC-3.1.3.24	G2Z-9181-MONOMER	sucrose phosphate phosphatase	G2Z-9181	Manes.08G037000
PWY-7238	sucrose biosynthesis II	SUCROSE-PHOSPHATASE-RXN	EC-3.1.3.24	G2Z-9484-MONOMER	sucrose phosphate phosphatase	G2Z-9484	Manes.09G042100
PWY-7238	sucrose biosynthesis II	SUCROSE-PHOSPHATASE-RXN	EC-3.1.3.24	G2Z-9891-MONOMER	sucrose phosphate phosphatase	G2Z-9891	Manes.10G071200
PWY-7238	sucrose biosynthesis II	SUCROSE-PHOSPHATE-SYNTHASE-RXN	EC-2.4.1.14	G2Z-7271-MONOMER	sucrose phosphate synthase	G2Z-7271	Manes.02G203000
PWY-7238	sucrose biosynthesis II	SUCROSE-PHOSPHATE-SYNTHASE-RXN	EC-2.4.1.14	G2Z-11201-MONOMER	sucrose phosphate synthase	G2Z-11201	Manes.14G117000
PWY-7238	sucrose biosynthesis II	SUCROSE-PHOSPHATE-SYNTHASE-RXN	EC-2.4.1.14	G2Z-11427-MONOMER	sucrose phosphate synthase	G2Z-11427	Manes.15G055400
PWY-7238	sucrose biosynthesis II	SUCROSE-PHOSPHATE-SYNTHASE-RXN	EC-2.4.1.14	G2Z-11956-MONOMER	sucrose phosphate synthase	G2Z-11956	Manes.16G123800
PWY-7238	sucrose biosynthesis II	SUCROSE-PHOSPHATE-SYNTHASE-RXN	EC-2.4.1.14	G2Z-11957-MONOMER	sucrose phosphate synthase	G2Z-11957	Manes.16G123900
PWY-7238	sucrose biosynthesis II	SUCROSE-PHOSPHATE-SYNTHASE-RXN	EC-2.4.1.14	G2Z-12431-MONOMER	sucrose phosphate synthase	G2Z-12431	Manes.18G109400
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-9329-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-9329	Manes.08G116800
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-10239-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-10239	Manes.11G105200
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-11248-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-11248	Manes.14G137800
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-11257-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-11257	Manes.14G143700
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-11258-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-11258	Manes.14G143800
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-11260-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-11260	Manes.14G144000
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-11261-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-11261	Manes.14G144100
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-11262-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-11262	Manes.14G144200
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-11293-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-11293	Manes.14G156900
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-12532-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-12532	Manes.S026900
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-12534-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-12534	Manes.S027600
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-12542-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-12542	Manes.S032900
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN	EC-2.3.1.98	G2Z-12617-MONOMER	chlorogenic acid:glucaric acid O-caffeoyltransferase	G2Z-12617	Manes.S073100
PWY-6673	caffeoylglucarate biosynthesis	RXN-2622	EC-2.3.1	G2Z-8528-MONOMER	hydroxycinnamoyl CoA quinate transferase	G2Z-8528	Manes.06G034800
PWY-6673	caffeoylglucarate biosynthesis	RXN-2622	EC-2.3.1	G2Z-8529-MONOMER	hydroxycinnamoyl CoA quinate transferase	G2Z-8529	Manes.06G034900
PWY-6673	caffeoylglucarate biosynthesis	RXN-2622	EC-2.3.1	G2Z-10171-MONOMER	hydroxycinnamoyl CoA quinate transferase	G2Z-10171	Manes.11G067800
PWY-6673	caffeoylglucarate biosynthesis	RXN-2622	EC-2.3.1	G2Z-10895-MONOMER	hydroxycinnamoyl CoA quinate transferase	G2Z-10895	Manes.13G121400
PWY-6673	caffeoylglucarate biosynthesis	RXN-1126	EC-6.2.1.12	unknown	unknown	unknown	unknown
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	RXN-14973	-	unknown	unknown	unknown	unknown
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	RXN-14972	-	unknown	unknown	unknown	unknown
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	RXN-9516	EC-2.3.1.179	G2Z-11553-MONOMER	3-oxo-hexanoyl-[acyl-carrier protein] synthase	G2Z-11553	Manes.15G120000
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	RXN-9515	EC-1.3.1.10	unknown	unknown	unknown	unknown
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	4.2.1.58-RXN	EC-2.3.1.86	G2Z-6614-MONOMER	(3<em>R</em>)-3-hydroxybutanoyl-[acyl-carrier-protein] hydratase	G2Z-6614	Manes.01G139400
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	RXN-9514	EC-2.3.1.86	G2Z-12635-MONOMER		G2Z-12635	Manes.S080800
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	RXN-9514	EC-2.3.1.86	G2Z-12607-MONOMER		G2Z-12607	Manes.S061800
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	RXN-9514	EC-2.3.1.86	G2Z-10687-MONOMER		G2Z-10687	Manes.13G015500
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	RXN-9514	EC-2.3.1.86	G2Z-10369-MONOMER	acetoacetyl-[acyl-carrier protein] reductase	G2Z-10369	Manes.12G014900
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	RXN-9514	EC-2.3.1.86	G2Z-8878-MONOMER		G2Z-8878	Manes.07G028700
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	RXN-9514	EC-2.3.1.86	G2Z-8513-MONOMER	acetoacetyl-[acyl-carrier protein] reductase	G2Z-8513	Manes.06G025500
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	3-OXOACYL-ACP-SYNTH-BASE-RXN	EC-2.3.1.179	G2Z-11879-MONOMER	acetoacetyl-[acp] synthase	G2Z-11879	Manes.16G091400
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	MALONYL-COA-ACP-TRANSACYL-RXN	EC-2.3.1.86	G2Z-12474-MONOMER	malonyl-CoA-ACP transacylase	G2Z-12474	Manes.18G127700
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	ACETYL-COA-CARBOXYLTRANSFER-RXN	EC-6.4.1.2	G2Z-6536-MONOMER	acetyl-CoA carboxylase	G2Z-6536	Manes.01G097500
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	ACETYL-COA-CARBOXYLTRANSFER-RXN	EC-6.4.1.2	G2Z-6978-MONOMER	acetyl-CoA carboxylase	G2Z-6978	Manes.02G053800
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	ACETYL-COA-CARBOXYLTRANSFER-RXN	EC-6.4.1.2	G2Z-7179-MONOMER	acetyl-CoA carboxylase	G2Z-7179	Manes.02G155300
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	ACETYL-COA-CARBOXYLTRANSFER-RXN	EC-6.4.1.2	G2Z-7180-MONOMER	acetyl-CoA carboxylase	G2Z-7180	Manes.02G155500
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	ACETYL-COA-CARBOXYLTRANSFER-RXN	EC-6.4.1.2	G2Z-7318-MONOMER	acetyl-CoA carboxylase	G2Z-7318	Manes.02G227000
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	ACETYL-COA-CARBOXYLTRANSFER-RXN	EC-6.4.1.2	G2Z-7955-MONOMER	acetyl-CoA carboxylase	G2Z-7955	Manes.04G116300
